v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3214,0x13c70a0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3221,0x13c70c0,12,CallSitePrototypeToString
code-creation,Builtin,3,3229,0x13c70e0,12,ConsoleDebug
code-creation,Builtin,3,3236,0x13c7100,12,ConsoleError
code-creation,Builtin,3,3243,0x13c7120,12,ConsoleInfo
code-creation,Builtin,3,3249,0x13c7140,12,ConsoleLog
code-creation,Builtin,3,3256,0x13c7160,12,ConsoleWarn
code-creation,Builtin,3,3263,0x13c7180,12,ConsoleDir
code-creation,Builtin,3,3270,0x13c71a0,12,ConsoleDirXml
code-creation,Builtin,3,3277,0x13c71c0,12,ConsoleTable
code-creation,Builtin,3,3284,0x13c71e0,12,ConsoleTrace
code-creation,Builtin,3,3291,0x13c7200,12,ConsoleGroup
code-creation,Builtin,3,3298,0x13c7220,12,ConsoleGroupCollapsed
code-creation,Builtin,3,3305,0x13c7240,12,ConsoleGroupEnd
code-creation,Builtin,3,3312,0x13c7260,12,ConsoleClear
code-creation,Builtin,3,3319,0x13c7280,12,ConsoleCount
code-creation,Builtin,3,3326,0x13c72a0,12,ConsoleCountReset
code-creation,Builtin,3,3333,0x13c72c0,12,ConsoleAssert
code-creation,Builtin,3,3340,0x13c72e0,12,ConsoleProfile
code-creation,Builtin,3,3347,0x13c7300,12,ConsoleProfileEnd
code-creation,Builtin,3,3354,0x13c7320,12,ConsoleTime
code-creation,Builtin,3,3360,0x13c7340,12,ConsoleTimeLog
code-creation,Builtin,3,3368,0x13c7360,12,ConsoleTimeEnd
code-creation,Builtin,3,3375,0x13c7380,12,ConsoleTimeStamp
code-creation,Builtin,3,3381,0x13c73a0,12,ConsoleContext
code-creation,Builtin,3,3388,0x13c73c0,12,DataViewConstructor
code-creation,Builtin,3,3396,0x13c73e0,12,DateConstructor
code-creation,Builtin,3,3403,0x13c7400,238,DatePrototypeGetDate
code-creation,Builtin,3,3410,0x13c7500,238,DatePrototypeGetDay
code-creation,Builtin,3,3417,0x13c7600,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3424,0x13c7700,238,DatePrototypeGetHours
tick,0x7fcbf1846fb0,3459,0,0x0,6
code-creation,Builtin,3,3535,0x13c7800,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3548,0x13c78e0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3555,0x13c79e0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3561,0x13c7ae0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3567,0x13c7be0,142,DatePrototypeGetTime
code-creation,Builtin,3,3572,0x13c7c80,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3578,0x13c7d60,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,3584,0x13c7e40,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,3590,0x13c7f20,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3597,0x13c8000,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,3603,0x13c80e0,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3608,0x13c81c0,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3614,0x13c82a0,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,3620,0x13c8380,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,3626,0x13c8460,142,DatePrototypeValueOf
code-creation,Builtin,3,3632,0x13c8500,460,DatePrototypeToPrimitive
code-creation,Builtin,3,3638,0x13c86e0,12,DatePrototypeGetYear
code-creation,Builtin,3,3644,0x13c8700,12,DatePrototypeSetYear
code-creation,Builtin,3,3650,0x13c8720,12,DateNow
code-creation,Builtin,3,3656,0x13c8740,12,DateParse
code-creation,Builtin,3,3661,0x13c8760,12,DatePrototypeSetDate
code-creation,Builtin,3,3666,0x13c8780,12,DatePrototypeSetFullYear
code-creation,Builtin,3,3676,0x13c87a0,12,DatePrototypeSetHours
code-creation,Builtin,3,3681,0x13c87c0,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,3687,0x13c87e0,12,DatePrototypeSetMinutes
code-creation,Builtin,3,3693,0x13c8800,12,DatePrototypeSetMonth
